scenario_name,game_name,run_profile,model_mode,condition_label,episodes_n,pair_total_payoff_mean,agent_1_payoff_mean,agent_2_payoff_mean,agent_1_mean_overall_state,agent_2_mean_overall_state,agent_1_negative_state_share,agent_2_negative_state_share,game_metric_name,game_metric_value,interpretation_guardrail,official_run_dir,pair_state_mean,mean_negative_state_share,main_game_metric
S3,Prisoners Dilemma,paper,integrated_model,hybrid-pessimistic-high__vs__fixed-always_defect,20,439.0,187.0,252.0,-0.4384735376427307,-0.1205405608485411,1.0,0.485,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,-0.2795070492456359,0.7424999999999999,0.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-pessimistic-high__vs__fixed-tit_for_tat,20,1200.0,600.0,600.0,0.2400586693786581,0.3328416484762561,0.12,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,0.28645015892745707,0.06,1.0
S4,Prisoners Dilemma,paper,integrated_model,hybrid-neutral-neutral__vs__rational,20,442.0,186.0,256.0,-0.3885478976043458,-0.1302523293795577,1.0,0.495,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174430_paper_S4_integrated_model,-0.25940011349195174,0.7475,0.0
S4,Prisoners Dilemma,paper,integrated_model,hybrid-neutral-neutral__vs__fixed-always_defect,20,442.0,186.0,256.0,-0.3885478976043458,-0.1302523293795577,1.0,0.495,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174430_paper_S4_integrated_model,-0.25940011349195174,0.7475,0.0
S4,Prisoners Dilemma,paper,integrated_model,hybrid-neutral-neutral__vs__fixed-tit_for_tat,20,1200.0,600.0,600.0,0.2806132256585746,0.3328416484762561,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174430_paper_S4_integrated_model,0.30672743706741534,0.0,1.0
S4,Prisoners Dilemma,paper,integrated_model,emotional-neutral-neutral__vs__rational,20,643.0,119.0,524.0,-1.0426321615990903,-0.4644923791770598,1.0,0.825,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174430_paper_S4_integrated_model,-0.7535622703880751,0.9125,0.0
S4,Battle of Sexes,paper,integrated_model,hybrid-neutral-neutral__vs__rational,20,87.5,35.0,52.5,-0.7596275226015693,-0.5088158978137224,1.0,0.9925,agreement rate,0.0875,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174430_paper_S4_integrated_model,-0.6342217102076458,0.9962500000000001,0.0875
S4,Battle of Sexes,paper,integrated_model,hybrid-neutral-neutral__vs__fixed-always_defect,20,87.5,35.0,52.5,-0.7596275226015693,-0.5088158978137224,1.0,0.9925,agreement rate,0.0875,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174430_paper_S4_integrated_model,-0.6342217102076458,0.9962500000000001,0.0875
S4,Battle of Sexes,paper,integrated_model,hybrid-neutral-neutral__vs__fixed-tit_for_tat,20,1000.0,600.0,400.0,0.7424153008332824,0.7693205844218222,0.0,0.0,agreement rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174430_paper_S4_integrated_model,0.7558679426275523,0.0,1.0
S4,Battle of Sexes,paper,integrated_model,emotional-neutral-neutral__vs__rational,20,260.0,104.0,156.0,-0.411611371359416,-0.1572018917969994,0.761,0.75025,agreement rate,0.26,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174430_paper_S4_integrated_model,-0.28440663157820767,0.755625,0.26
S4,Ultimatum Game,paper,integrated_model,hybrid-neutral-neutral__vs__rational,20,2000.0,1000.0,1000.0,0.5369992691447881,0.6052521295455218,0.0,0.0,acceptance rate / mean offer,1.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174430_paper_S4_integrated_model,0.571125699345155,0.0,1.0
S4,Ultimatum Game,paper,integrated_model,hybrid-neutral-neutral__vs__fixed-always_defect,20,0.0,0.0,0.0,-0.1763895884695421,0.2831635933358941,1.0,0.0,acceptance rate / mean offer,0.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174430_paper_S4_integrated_model,0.053387002433175984,0.5,0.0
S4,Ultimatum Game,paper,integrated_model,hybrid-neutral-neutral__vs__fixed-tit_for_tat,20,2000.0,1000.0,1000.0,0.5369992691447881,0.6052521295455218,0.0,0.0,acceptance rate / mean offer,1.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174430_paper_S4_integrated_model,0.571125699345155,0.0,1.0
S4,Ultimatum Game,paper,integrated_model,emotional-neutral-neutral__vs__rational,20,2000.0,1000.0,1000.0,0.5369992691447881,0.6052521295455218,0.0,0.0,acceptance rate / mean offer,1.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174430_paper_S4_integrated_model,0.571125699345155,0.0,1.0
